"SampleID","Individual_ID","UniProt","GeneID","Assay","NPX","Panel","Index"
"CV65_37","CV65","O14867","BACH1","BACH1",2.20263,"IR",37
"CV79_38","CV79","O14867","BACH1","BACH1",3.43818,"IR",38
"CV1_39","CV1","O14867","BACH1","BACH1",4.23506,"IR",39
"CV51_40","CV51","O14867","BACH1","BACH1",4.04777,"IR",40
"CV42_41","CV42","O14867","BACH1","BACH1",4.57439,"IR",41
"CV19_42","CV19","O14867","BACH1","BACH1",3.66879,"IR",42
"CV70_43","CV70","O14867","BACH1","BACH1",4.60468,"IR",43
"C78_44","C78","O14867","BACH1","BACH1",3.81149,"IR",44
"CV10_45","CV10","O14867","BACH1","BACH1",2.37367,"IR",45
"CV8_46","CV8","O14867","BACH1","BACH1",4.27587,"IR",46
"CV60_47","CV60","O14867","BACH1","BACH1",4.59447,"IR",47
"CV35_48","CV35","O14867","BACH1","BACH1",4.17389,"IR",48
"CV48_49","CV48","O14867","BACH1","BACH1",4.19957,"IR",49
"CV76_50","CV76","O14867","BACH1","BACH1",4.50215,"IR",50
"CV12_51","CV12","O14867","BACH1","BACH1",3.52977,"IR",51
"C58_52","C58","O14867","BACH1","BACH1",2.04465,"IR",52
"CV53_53","CV53","O14867","BACH1","BACH1",4.04601,"IR",53
"CV50_54","CV50","O14867","BACH1","BACH1",4.48262,"IR",54
"CV32_56","CV32","O14867","BACH1","BACH1",3.2377,"IR",56
"C197_57","C197","O14867","BACH1","BACH1",2.62631,"IR",57
"CV18_58","CV18","O14867","BACH1","BACH1",5.78807,"IR",58
"CV29_59","CV29","O14867","BACH1","BACH1",4.39112,"IR",59
"CV34_60","CV34","O14867","BACH1","BACH1",2.15154,"IR",60
"CV41_61","CV41","O14867","BACH1","BACH1",3.16518,"IR",61
"CV9_62","CV9","O14867","BACH1","BACH1",3.94543,"IR",62
"CV74_63","CV74","O14867","BACH1","BACH1",1.39805,"IR",63
"CV16_64","CV16","O14867","BACH1","BACH1",3.26511,"IR",64
"CV21_1","CV21","Q6ZUJ8","PIK3AP1","PIK3AP1",6.10392,"IR",1
"C161_2","C161","Q6ZUJ8","PIK3AP1","PIK3AP1",4.03016,"IR",2
"C173_3","C173","Q6ZUJ8","PIK3AP1","PIK3AP1",4.73934,"IR",3
"CV11_4","CV11","Q6ZUJ8","PIK3AP1","PIK3AP1",7.13505,"IR",4
"CV59_5","CV59","Q6ZUJ8","PIK3AP1","PIK3AP1",6.81905,"IR",5
"C193_6","C193","Q6ZUJ8","PIK3AP1","PIK3AP1",5.40545,"IR",6
"C33_7","C33","Q6ZUJ8","PIK3AP1","PIK3AP1",3.55094,"IR",7
"CV39_8","CV39","Q6ZUJ8","PIK3AP1","PIK3AP1",5.88012,"IR",8
"CV6_9","CV6","Q6ZUJ8","PIK3AP1","PIK3AP1",4.47585,"IR",9
"CV38_10","CV38","Q6ZUJ8","PIK3AP1","PIK3AP1",6.46493,"IR",10
"CV4_11","CV4","Q6ZUJ8","PIK3AP1","PIK3AP1",6.05038,"IR",11
"C195_12","C195","Q6ZUJ8","PIK3AP1","PIK3AP1",5.60725,"IR",12
"CV1_13","CV1","Q6ZUJ8","PIK3AP1","PIK3AP1",5.40391,"IR",13
"C237_14","C237","Q6ZUJ8","PIK3AP1","PIK3AP1",5.1325,"IR",14
"CV2_15","CV2","Q6ZUJ8","PIK3AP1","PIK3AP1",5.24947,"IR",15
"C189_16","C189","Q6ZUJ8","PIK3AP1","PIK3AP1",5.05973,"IR",16
"CV42_17","CV42","Q6ZUJ8","PIK3AP1","PIK3AP1",6.1949,"IR",17
"CV79_18","CV79","Q6ZUJ8","PIK3AP1","PIK3AP1",5.74393,"IR",18
"CV3_19","CV3","Q6ZUJ8","PIK3AP1","PIK3AP1",3.94048,"IR",19
"CV36_20","CV36","Q6ZUJ8","PIK3AP1","PIK3AP1",6.35545,"IR",20
"CV55_21","CV55","Q6ZUJ8","PIK3AP1","PIK3AP1",7.07455,"IR",21
"C246_22","C246","Q6ZUJ8","PIK3AP1","PIK3AP1",4.32701,"IR",22
"CV30_23","CV30","Q6ZUJ8","PIK3AP1","PIK3AP1",6.62803,"IR",23
"CV19_24","CV19","Q6ZUJ8","PIK3AP1","PIK3AP1",4.79074,"IR",24
"CV13_25","CV13","Q6ZUJ8","PIK3AP1","PIK3AP1",5.21363,"IR",25
"C137_26","C137","Q6ZUJ8","PIK3AP1","PIK3AP1",3.24159,"IR",26
"CV47_27","CV47","Q6ZUJ8","PIK3AP1","PIK3AP1",6.48789,"IR",27
"CV29_28","CV29","Q6ZUJ8","PIK3AP1","PIK3AP1",6.31296,"IR",28
"CV14_29","CV14","Q6ZUJ8","PIK3AP1","PIK3AP1",5.81942,"IR",29
"CV56_30","CV56","Q6ZUJ8","PIK3AP1","PIK3AP1",6.73065,"IR",30
"CV82_31","CV82","Q6ZUJ8","PIK3AP1","PIK3AP1",6.48656,"IR",31
"CV23_32","CV23","Q6ZUJ8","PIK3AP1","PIK3AP1",4.16342,"IR",32
"CV37_33","CV37","Q6ZUJ8","PIK3AP1","PIK3AP1",5.7234,"IR",33
"CV34_34","CV34","Q6ZUJ8","PIK3AP1","PIK3AP1",4.95852,"IR",34
"CV58_35","CV58","Q6ZUJ8","PIK3AP1","PIK3AP1",7.34837,"IR",35
"CV22_36","CV22","Q6ZUJ8","PIK3AP1","PIK3AP1",5.16866,"IR",36
"CV65_37","CV65","Q6ZUJ8","PIK3AP1","PIK3AP1",6.21558,"IR",37
"CV79_38","CV79","Q6ZUJ8","PIK3AP1","PIK3AP1",5.47111,"IR",38
"CV1_39","CV1","Q6ZUJ8","PIK3AP1","PIK3AP1",6.45832,"IR",39
"CV51_40","CV51","Q6ZUJ8","PIK3AP1","PIK3AP1",4.94215,"IR",40
"CV42_41","CV42","Q6ZUJ8","PIK3AP1","PIK3AP1",5.92645,"IR",41
"CV19_42","CV19","Q6ZUJ8","PIK3AP1","PIK3AP1",5.34995,"IR",42
"CV70_43","CV70","Q6ZUJ8","PIK3AP1","PIK3AP1",6.79326,"IR",43
"C78_44","C78","Q6ZUJ8","PIK3AP1","PIK3AP1",5.89409,"IR",44
"CV10_45","CV10","Q6ZUJ8","PIK3AP1","PIK3AP1",4.16953,"IR",45
"CV8_46","CV8","Q6ZUJ8","PIK3AP1","PIK3AP1",6.58413,"IR",46
"CV60_47","CV60","Q6ZUJ8","PIK3AP1","PIK3AP1",6.51857,"IR",47
"CV35_48","CV35","Q6ZUJ8","PIK3AP1","PIK3AP1",6.05232,"IR",48
"CV48_49","CV48","Q6ZUJ8","PIK3AP1","PIK3AP1",6.66807,"IR",49
"CV76_50","CV76","Q6ZUJ8","PIK3AP1","PIK3AP1",6.5677,"IR",50
"CV12_51","CV12","Q6ZUJ8","PIK3AP1","PIK3AP1",4.44037,"IR",51
"C58_52","C58","Q6ZUJ8","PIK3AP1","PIK3AP1",3.27539,"IR",52
"CV53_53","CV53","Q6ZUJ8","PIK3AP1","PIK3AP1",6.45699,"IR",53
"CV50_54","CV50","Q6ZUJ8","PIK3AP1","PIK3AP1",7.49535,"IR",54
"CV32_56","CV32","Q6ZUJ8","PIK3AP1","PIK3AP1",4.71344,"IR",56
"C197_57","C197","Q6ZUJ8","PIK3AP1","PIK3AP1",4.27946,"IR",57
"CV18_58","CV18","Q6ZUJ8","PIK3AP1","PIK3AP1",8.44053,"IR",58
"CV29_59","CV29","Q6ZUJ8","PIK3AP1","PIK3AP1",6.27983,"IR",59
"CV34_60","CV34","Q6ZUJ8","PIK3AP1","PIK3AP1",3.53919,"IR",60
"CV41_61","CV41","Q6ZUJ8","PIK3AP1","PIK3AP1",5.08541,"IR",61
"CV9_62","CV9","Q6ZUJ8","PIK3AP1","PIK3AP1",5.99033,"IR",62
"CV74_63","CV74","Q6ZUJ8","PIK3AP1","PIK3AP1",3.08335,"IR",63
"CV16_64","CV16","Q6ZUJ8","PIK3AP1","PIK3AP1",4.54826,"IR",64
"CV21_1","CV21","O43597","SPRY2","SPRY2",2.84549,"IR",1
"C161_2","C161","O43597","SPRY2","SPRY2",1.95187,"IR",2
"C173_3","C173","O43597","SPRY2","SPRY2",2.98738,"IR",3
"CV11_4","CV11","O43597","SPRY2","SPRY2",2.83508,"IR",4
"CV59_5","CV59","O43597","SPRY2","SPRY2",2.84086,"IR",5
"C193_6","C193","O43597","SPRY2","SPRY2",2.57962,"IR",6
"C33_7","C33","O43597","SPRY2","SPRY2",2.26949,"IR",7
"CV39_8","CV39","O43597","SPRY2","SPRY2",2.88623,"IR",8
"CV6_9","CV6","O43597","SPRY2","SPRY2",1.82933,"IR",9
"CV38_10","CV38","O43597","SPRY2","SPRY2",3.32364,"IR",10
"CV4_11","CV4","O43597","SPRY2","SPRY2",2.93583,"IR",11
"C195_12","C195","O43597","SPRY2","SPRY2",2.45054,"IR",12
"CV1_13","CV1","O43597","SPRY2","SPRY2",1.92695,"IR",13
"C237_14","C237","O43597","SPRY2","SPRY2",2.26862,"IR",14
"CV2_15","CV2","O43597","SPRY2","SPRY2",2.56515,"IR",15
"C189_16","C189","O43597","SPRY2","SPRY2",2.29964,"IR",16
"CV42_17","CV42","O43597","SPRY2","SPRY2",2.27368,"IR",17
"CV79_18","CV79","O43597","SPRY2","SPRY2",2.48122,"IR",18
"CV3_19","CV3","O43597","SPRY2","SPRY2",2.52369,"IR",19
"CV36_20","CV36","O43597","SPRY2","SPRY2",3.44785,"IR",20
"CV55_21","CV55","O43597","SPRY2","SPRY2",3.4028,"IR",21
"C246_22","C246","O43597","SPRY2","SPRY2",2.72888,"IR",22
"CV30_23","CV30","O43597","SPRY2","SPRY2",1.72976,"IR",23
"CV19_24","CV19","O43597","SPRY2","SPRY2",2.57681,"IR",24
"CV13_25","CV13","O43597","SPRY2","SPRY2",2.6461,"IR",25
"C137_26","C137","O43597","SPRY2","SPRY2",2.14415,"IR",26
"CV47_27","CV47","O43597","SPRY2","SPRY2",2.91898,"IR",27
"CV29_28","CV29","O43597","SPRY2","SPRY2",3.1035,"IR",28
"CV14_29","CV14","O43597","SPRY2","SPRY2",2.71532,"IR",29
"CV56_30","CV56","O43597","SPRY2","SPRY2",2.91676,"IR",30
"CV82_31","CV82","O43597","SPRY2","SPRY2",3.28343,"IR",31
"CV23_32","CV23","O43597","SPRY2","SPRY2",3.29239,"IR",32
"CV37_33","CV37","O43597","SPRY2","SPRY2",2.15787,"IR",33
"CV34_34","CV34","O43597","SPRY2","SPRY2",1.93582,"IR",34
"CV58_35","CV58","O43597","SPRY2","SPRY2",2.82503,"IR",35
"CV22_36","CV22","O43597","SPRY2","SPRY2",2.75162,"IR",36
"CV65_37","CV65","O43597","SPRY2","SPRY2",2.22095,"IR",37
"CV79_38","CV79","O43597","SPRY2","SPRY2",2.15255,"IR",38
"CV1_39","CV1","O43597","SPRY2","SPRY2",1.96087,"IR",39
"CV51_40","CV51","O43597","SPRY2","SPRY2",4.07478,"IR",40
"CV42_41","CV42","O43597","SPRY2","SPRY2",4.27791,"IR",41
"CV19_42","CV19","O43597","SPRY2","SPRY2",2.57616,"IR",42
"CV70_43","CV70","O43597","SPRY2","SPRY2",2.83497,"IR",43
"C78_44","C78","O43597","SPRY2","SPRY2",2.69531,"IR",44
"CV10_45","CV10","O43597","SPRY2","SPRY2",2.64723,"IR",45
"CV8_46","CV8","O43597","SPRY2","SPRY2",1.90676,"IR",46
"CV60_47","CV60","O43597","SPRY2","SPRY2",1.84065,"IR",47
"CV35_48","CV35","O43597","SPRY2","SPRY2",3.90479,"IR",48
"CV48_49","CV48","O43597","SPRY2","SPRY2",3.01094,"IR",49
"CV76_50","CV76","O43597","SPRY2","SPRY2",2.539,"IR",50
"CV12_51","CV12","O43597","SPRY2","SPRY2",2.15985,"IR",51
"C58_52","C58","O43597","SPRY2","SPRY2",1.74263,"IR",52
"CV53_53","CV53","O43597","SPRY2","SPRY2",2.85159,"IR",53
"CV50_54","CV50","O43597","SPRY2","SPRY2",2.5759,"IR",54
"CV32_56","CV32","O43597","SPRY2","SPRY2",2.51463,"IR",56
"C197_57","C197","O43597","SPRY2","SPRY2",2.25385,"IR",57
"CV18_58","CV18","O43597","SPRY2","SPRY2",1.87574,"IR",58
"CV29_59","CV29","O43597","SPRY2","SPRY2",3.4518,"IR",59
"CV34_60","CV34","O43597","SPRY2","SPRY2",2.37146,"IR",60
"CV41_61","CV41","O43597","SPRY2","SPRY2",2.74246,"IR",61
"CV9_62","CV9","O43597","SPRY2","SPRY2",2.37676,"IR",62
"CV74_63","CV74","O43597","SPRY2","SPRY2",1.73168,"IR",63
"CV16_64","CV16","O43597","SPRY2","SPRY2",1.97125,"IR",64
"CV21_1","CV21","P52823","STC1","STC1",6.72734,"IR",1
"C161_2","C161","P52823","STC1","STC1",6.58928,"IR",2
"C173_3","C173","P52823","STC1","STC1",6.87401,"IR",3
"CV11_4","CV11","P52823","STC1","STC1",7.02678,"IR",4
"CV59_5","CV59","P52823","STC1","STC1",6.99363,"IR",5
"C193_6","C193","P52823","STC1","STC1",6.56241,"IR",6
"C33_7","C33","P52823","STC1","STC1",6.8401,"IR",7
"CV39_8","CV39","P52823","STC1","STC1",7.05726,"IR",8
"CV6_9","CV6","P52823","STC1","STC1",6.41331,"IR",9
"CV38_10","CV38","P52823","STC1","STC1",6.94298,"IR",10
"CV4_11","CV4","P52823","STC1","STC1",6.79579,"IR",11
"C195_12","C195","P52823","STC1","STC1",7.2722,"IR",12
"CV1_13","CV1","P52823","STC1","STC1",6.72433,"IR",13
"C237_14","C237","P52823","STC1","STC1",7.01162,"IR",14
"CV2_15","CV2","P52823","STC1","STC1",6.85653,"IR",15
"C189_16","C189","P52823","STC1","STC1",6.77887,"IR",16
"CV42_17","CV42","P52823","STC1","STC1",6.83824,"IR",17
"CV79_18","CV79","P52823","STC1","STC1",7.01863,"IR",18
"CV3_19","CV3","P52823","STC1","STC1",6.64579,"IR",19
"CV36_20","CV36","P52823","STC1","STC1",6.51255,"IR",20
"CV55_21","CV55","P52823","STC1","STC1",6.80607,"IR",21
"C246_22","C246","P52823","STC1","STC1",6.96424,"IR",22
"CV30_23","CV30","P52823","STC1","STC1",7.17756,"IR",23
"CV19_24","CV19","P52823","STC1","STC1",6.53076,"IR",24
"CV13_25","CV13","P52823","STC1","STC1",6.86321,"IR",25
"C137_26","C137","P52823","STC1","STC1",6.94036,"IR",26
"CV47_27","CV47","P52823","STC1","STC1",6.81467,"IR",27
"CV29_28","CV29","P52823","STC1","STC1",6.96028,"IR",28
"CV14_29","CV14","P52823","STC1","STC1",7.0026,"IR",29
"CV56_30","CV56","P52823","STC1","STC1",6.92597,"IR",30
"CV82_31","CV82","P52823","STC1","STC1",6.61614,"IR",31
"CV23_32","CV23","P52823","STC1","STC1",6.6923,"IR",32
"CV37_33","CV37","P52823","STC1","STC1",6.73923,"IR",33
"CV34_34","CV34","P52823","STC1","STC1",6.66985,"IR",34
"CV58_35","CV58","P52823","STC1","STC1",7.0846,"IR",35
"CV22_36","CV22","P52823","STC1","STC1",6.7778,"IR",36
"CV65_37","CV65","P52823","STC1","STC1",6.70507,"IR",37
"CV79_38","CV79","P52823","STC1","STC1",6.90616,"IR",38
"CV1_39","CV1","P52823","STC1","STC1",6.82222,"IR",39
"CV51_40","CV51","P52823","STC1","STC1",6.40394,"IR",40
"CV42_41","CV42","P52823","STC1","STC1",6.93624,"IR",41
"CV19_42","CV19","P52823","STC1","STC1",6.42942,"IR",42
"CV70_43","CV70","P52823","STC1","STC1",6.81681,"IR",43
"C78_44","C78","P52823","STC1","STC1",6.62613,"IR",44
"CV10_45","CV10","P52823","STC1","STC1",6.75578,"IR",45
"CV8_46","CV8","P52823","STC1","STC1",6.05291,"IR",46
"CV60_47","CV60","P52823","STC1","STC1",6.67446,"IR",47
"CV35_48","CV35","P52823","STC1","STC1",6.64438,"IR",48
"CV48_49","CV48","P52823","STC1","STC1",6.90249,"IR",49
"CV76_50","CV76","P52823","STC1","STC1",6.90706,"IR",50
"CV12_51","CV12","P52823","STC1","STC1",6.51757,"IR",51
"C58_52","C58","P52823","STC1","STC1",6.74731,"IR",52
"CV53_53","CV53","P52823","STC1","STC1",6.41082,"IR",53
"CV50_54","CV50","P52823","STC1","STC1",6.97892,"IR",54
"CV32_56","CV32","P52823","STC1","STC1",6.8058,"IR",56
"C197_57","C197","P52823","STC1","STC1",6.92314,"IR",57
"CV18_58","CV18","P52823","STC1","STC1",7.02406,"IR",58
"CV29_59","CV29","P52823","STC1","STC1",6.68281,"IR",59
"CV34_60","CV34","P52823","STC1","STC1",6.88174,"IR",60
"CV41_61","CV41","P52823","STC1","STC1",6.91892,"IR",61
"CV9_62","CV9","P52823","STC1","STC1",6.86194,"IR",62
"CV74_63","CV74","P52823","STC1","STC1",6.72757,"IR",63
"CV16_64","CV16","P52823","STC1","STC1",6.89568,"IR",64
"CV21_1","CV21","P27540","ARNT","ARNT",0.62789,"IR",1
"C161_2","C161","P27540","ARNT","ARNT",1.49058,"IR",2
"C173_3","C173","P27540","ARNT","ARNT",-0.19613,"IR",3
"CV11_4","CV11","P27540","ARNT","ARNT",0.94301,"IR",4
"CV59_5","CV59","P27540","ARNT","ARNT",0.58783,"IR",5
"C193_6","C193","P27540","ARNT","ARNT",0.41253,"IR",6
"C33_7","C33","P27540","ARNT","ARNT",0.57368,"IR",7
"CV39_8","CV39","P27540","ARNT","ARNT",5.66814,"IR",8
"CV6_9","CV6","P27540","ARNT","ARNT",0.41773,"IR",9
"CV38_10","CV38","P27540","ARNT","ARNT",1.18492,"IR",10
"CV4_11","CV4","P27540","ARNT","ARNT",-0.43272,"IR",11
"C195_12","C195","P27540","ARNT","ARNT",-0.0258,"IR",12
"CV1_13","CV1","P27540","ARNT","ARNT",0.05248,"IR",13
"C237_14","C237","P27540","ARNT","ARNT",0.36034,"IR",14
"CV2_15","CV2","P27540","ARNT","ARNT",-0.40912,"IR",15
"C189_16","C189","P27540","ARNT","ARNT",0.45011,"IR",16
"CV42_17","CV42","P27540","ARNT","ARNT",0.90572,"IR",17
"CV79_18","CV79","P27540","ARNT","ARNT",0.34817,"IR",18
"CV3_19","CV3","P27540","ARNT","ARNT",0.26358,"IR",19
"CV36_20","CV36","P27540","ARNT","ARNT",0.65053,"IR",20
"CV55_21","CV55","P27540","ARNT","ARNT",1.084,"IR",21
"C246_22","C246","P27540","ARNT","ARNT",0.92417,"IR",22
"CV30_23","CV30","P27540","ARNT","ARNT",0.09909,"IR",23
"CV19_24","CV19","P27540","ARNT","ARNT",-0.13299,"IR",24
"CV13_25","CV13","P27540","ARNT","ARNT",0.50131,"IR",25
"C137_26","C137","P27540","ARNT","ARNT",0.44488,"IR",26
"CV47_27","CV47","P27540","ARNT","ARNT",0.33525,"IR",27
"CV29_28","CV29","P27540","ARNT","ARNT",0.69586,"IR",28
"CV14_29","CV14","P27540","ARNT","ARNT",1.28965,"IR",29
"CV56_30","CV56","P27540","ARNT","ARNT",0.72197,"IR",30
"CV82_31","CV82","P27540","ARNT","ARNT",0.82775,"IR",31
"CV23_32","CV23","P27540","ARNT","ARNT",0.01037,"IR",32
"CV37_33","CV37","P27540","ARNT","ARNT",-0.08616,"IR",33
"CV34_34","CV34","P27540","ARNT","ARNT",0.18875,"IR",34
"CV58_35","CV58","P27540","ARNT","ARNT",1.86803,"IR",35
"CV22_36","CV22","P27540","ARNT","ARNT",0.46791,"IR",36
"CV65_37","CV65","P27540","ARNT","ARNT",0.51194,"IR",37
"CV79_38","CV79","P27540","ARNT","ARNT",0.60127,"IR",38
"CV1_39","CV1","P27540","ARNT","ARNT",0.19571,"IR",39
"CV51_40","CV51","P27540","ARNT","ARNT",0.19568,"IR",40
"CV42_41","CV42","P27540","ARNT","ARNT",1.81072,"IR",41
"CV19_42","CV19","P27540","ARNT","ARNT",0.34324,"IR",42
"CV70_43","CV70","P27540","ARNT","ARNT",0.58942,"IR",43
"C78_44","C78","P27540","ARNT","ARNT",0.80615,"IR",44
"CV10_45","CV10","P27540","ARNT","ARNT",0.8811,"IR",45
"CV8_46","CV8","P27540","ARNT","ARNT",0.09915,"IR",46
"CV60_47","CV60","P27540","ARNT","ARNT",0.54715,"IR",47
"CV35_48","CV35","P27540","ARNT","ARNT",0.55654,"IR",48
"CV48_49","CV48","P27540","ARNT","ARNT",0.62502,"IR",49
"CV76_50","CV76","P27540","ARNT","ARNT",0.39781,"IR",50
"CV12_51","CV12","P27540","ARNT","ARNT",0.36869,"IR",51
"C58_52","C58","P27540","ARNT","ARNT",0.08627,"IR",52
"CV53_53","CV53","P27540","ARNT","ARNT",0.85293,"IR",53
"CV50_54","CV50","P27540","ARNT","ARNT",0.52545,"IR",54
"CV32_56","CV32","P27540","ARNT","ARNT",-0.36792,"IR",56
"C197_57","C197","P27540","ARNT","ARNT",-0.02593,"IR",57
"CV18_58","CV18","P27540","ARNT","ARNT",2.91632,"IR",58
"CV29_59","CV29","P27540","ARNT","ARNT",0.58156,"IR",59
"CV34_60","CV34","P27540","ARNT","ARNT",0.32605,"IR",60
"CV41_61","CV41","P27540","ARNT","ARNT",0.45952,"IR",61
"CV9_62","CV9","P27540","ARNT","ARNT",-0.07985,"IR",62
"CV74_63","CV74","P27540","ARNT","ARNT",-0.00949,"IR",63
"CV16_64","CV16","P27540","ARNT","ARNT",-0.24531,"IR",64
"CV21_1","CV21","P58499","FAM3B","FAM3B",6.47808,"IR",1
"C161_2","C161","P58499","FAM3B","FAM3B",5.66995,"IR",2
"C173_3","C173","P58499","FAM3B","FAM3B",6.07033,"IR",3
"CV11_4","CV11","P58499","FAM3B","FAM3B",5.77681,"IR",4
"CV59_5","CV59","P58499","FAM3B","FAM3B",6.06212,"IR",5
"C193_6","C193","P58499","FAM3B","FAM3B",6.33602,"IR",6
"C33_7","C33","P58499","FAM3B","FAM3B",5.95175,"IR",7
"CV39_8","CV39","P58499","FAM3B","FAM3B",5.33681,"IR",8
"CV6_9","CV6","P58499","FAM3B","FAM3B",6.05851,"IR",9
"CV38_10","CV38","P58499","FAM3B","FAM3B",6.07853,"IR",10
"CV4_11","CV4","P58499","FAM3B","FAM3B",6.06922,"IR",11
"C195_12","C195","P58499","FAM3B","FAM3B",6.29211,"IR",12
"CV1_13","CV1","P58499","FAM3B","FAM3B",5.51302,"IR",13
"C237_14","C237","P58499","FAM3B","FAM3B",5.99429,"IR",14
"CV2_15","CV2","P58499","FAM3B","FAM3B",5.61577,"IR",15
"C189_16","C189","P58499","FAM3B","FAM3B",6.49021,"IR",16
"CV42_17","CV42","P58499","FAM3B","FAM3B",5.90951,"IR",17
"CV79_18","CV79","P58499","FAM3B","FAM3B",6.0772,"IR",18
"CV3_19","CV3","P58499","FAM3B","FAM3B",6.01844,"IR",19
"CV36_20","CV36","P58499","FAM3B","FAM3B",5.91856,"IR",20
"CV55_21","CV55","P58499","FAM3B","FAM3B",6.31552,"IR",21
"C246_22","C246","P58499","FAM3B","FAM3B",6.31,"IR",22
"CV30_23","CV30","P58499","FAM3B","FAM3B",5.09039,"IR",23
"CV19_24","CV19","P58499","FAM3B","FAM3B",5.55419,"IR",24
"CV13_25","CV13","P58499","FAM3B","FAM3B",5.68656,"IR",25
"C137_26","C137","P58499","FAM3B","FAM3B",6.01285,"IR",26
"CV47_27","CV47","P58499","FAM3B","FAM3B",6.12952,"IR",27
"CV29_28","CV29","P58499","FAM3B","FAM3B",6.11844,"IR",28
"CV14_29","CV14","P58499","FAM3B","FAM3B",5.77826,"IR",29
"CV56_30","CV56","P58499","FAM3B","FAM3B",5.6405,"IR",30
"CV82_31","CV82","P58499","FAM3B","FAM3B",5.96071,"IR",31
"CV23_32","CV23","P58499","FAM3B","FAM3B",5.48457,"IR",32
"CV37_33","CV37","P58499","FAM3B","FAM3B",6.07668,"IR",33
"CV34_34","CV34","P58499","FAM3B","FAM3B",6.2572,"IR",34
"CV58_35","CV58","P58499","FAM3B","FAM3B",5.61815,"IR",35
"CV22_36","CV22","P58499","FAM3B","FAM3B",5.88614,"IR",36
"CV65_37","CV65","P58499","FAM3B","FAM3B",5.55907,"IR",37
"CV79_38","CV79","P58499","FAM3B","FAM3B",5.91273,"IR",38
"CV1_39","CV1","P58499","FAM3B","FAM3B",4.4036,"IR",39
"CV51_40","CV51","P58499","FAM3B","FAM3B",5.94854,"IR",40
"CV42_41","CV42","P58499","FAM3B","FAM3B",5.51187,"IR",41
"CV19_42","CV19","P58499","FAM3B","FAM3B",5.83421,"IR",42
"CV70_43","CV70","P58499","FAM3B","FAM3B",5.99919,"IR",43
"C78_44","C78","P58499","FAM3B","FAM3B",5.77957,"IR",44
"CV10_45","CV10","P58499","FAM3B","FAM3B",5.87312,"IR",45
"CV8_46","CV8","P58499","FAM3B","FAM3B",5.48984,"IR",46
"CV60_47","CV60","P58499","FAM3B","FAM3B",5.76389,"IR",47
"CV35_48","CV35","P58499","FAM3B","FAM3B",6.08794,"IR",48
"CV48_49","CV48","P58499","FAM3B","FAM3B",5.6824,"IR",49
"CV76_50","CV76","P58499","FAM3B","FAM3B",5.60218,"IR",50
"CV12_51","CV12","P58499","FAM3B","FAM3B",5.66803,"IR",51
"C58_52","C58","P58499","FAM3B","FAM3B",5.78999,"IR",52
"CV53_53","CV53","P58499","FAM3B","FAM3B",5.58074,"IR",53
"CV50_54","CV50","P58499","FAM3B","FAM3B",5.5248,"IR",54
"CV32_56","CV32","P58499","FAM3B","FAM3B",5.84728,"IR",56
"C197_57","C197","P58499","FAM3B","FAM3B",5.41891,"IR",57
"CV18_58","CV18","P58499","FAM3B","FAM3B",5.43743,"IR",58
"CV29_59","CV29","P58499","FAM3B","FAM3B",5.99775,"IR",59
"CV34_60","CV34","P58499","FAM3B","FAM3B",6.41422,"IR",60
"CV41_61","CV41","P58499","FAM3B","FAM3B",6.20057,"IR",61
"CV9_62","CV9","P58499","FAM3B","FAM3B",5.74715,"IR",62
"CV74_63","CV74","P58499","FAM3B","FAM3B",6.152,"IR",63
"CV16_64","CV16","P58499","FAM3B","FAM3B",6.06381,"IR",64
"CV21_1","CV21","O60880","SH2D1A","SH2D1A",4.09727,"IR",1
"C161_2","C161","O60880","SH2D1A","SH2D1A",1.7737,"IR",2
"C173_3","C173","O60880","SH2D1A","SH2D1A",3.97953,"IR",3
"CV11_4","CV11","O60880","SH2D1A","SH2D1A",3.53074,"IR",4
"CV59_5","CV59","O60880","SH2D1A","SH2D1A",4.12171,"IR",5
"C193_6","C193","O60880","SH2D1A","SH2D1A",3.04046,"IR",6
"C33_7","C33","O60880","SH2D1A","SH2D1A",2.42212,"IR",7
"CV39_8","CV39","O60880","SH2D1A","SH2D1A",3.71139,"IR",8
"CV6_9","CV6","O60880","SH2D1A","SH2D1A",3.18456,"IR",9
"CV38_10","CV38","O60880","SH2D1A","SH2D1A",3.92132,"IR",10
"CV4_11","CV4","O60880","SH2D1A","SH2D1A",4.19287,"IR",11
"C195_12","C195","O60880","SH2D1A","SH2D1A",3.63626,"IR",12
"CV1_13","CV1","O60880","SH2D1A","SH2D1A",3.04101,"IR",13
"C237_14","C237","O60880","SH2D1A","SH2D1A",4.25514,"IR",14
"CV2_15","CV2","O60880","SH2D1A","SH2D1A",2.75276,"IR",15
"C189_16","C189","O60880","SH2D1A","SH2D1A",4.56282,"IR",16
"CV42_17","CV42","O60880","SH2D1A","SH2D1A",4.17157,"IR",17
"CV79_18","CV79","O60880","SH2D1A","SH2D1A",4.60502,"IR",18
"CV3_19","CV3","O60880","SH2D1A","SH2D1A",4.28293,"IR",19
"CV36_20","CV36","O60880","SH2D1A","SH2D1A",5.75202,"IR",20
"CV55_21","CV55","O60880","SH2D1A","SH2D1A",4.62686,"IR",21
"C246_22","C246","O60880","SH2D1A","SH2D1A",3.96601,"IR",22
